68.197,528.396,-0.356026
68.2248,527.739,-0.355266
68.2519,527.036,-0.354673
68.2767,526.307,-0.353941
68.2981,525.575,-0.353294
68.3187,524.722,-0.351504
68.3302,524.147,-0.350722
68.343,523.33,-0.351885
68.3519,522.481,-0.345343
68.3576,521.579,-0.337707
68.3604,520.757,-0.334995
68.3615,519.938,-0.33462
68.3611,518.996,-0.335348
68.3596,518.074,-0.335969
68.3583,517.205,-0.335915
68.3578,516.202,-0.337065
68.3583,515.104,-0.338927
68.3598,514.279,-0.340091
68.3628,513.428,-0.341067
68.3683,512.4,-0.341666
68.3764,511.346,-0.341898
68.3873,510.253,-0.342376
68.4011,509.149,-0.343371
68.4141,508.244,-0.344402
68.4354,506.954,-0.345841
68.4534,505.985,-0.346254
68.4783,504.768,-0.346106
68.506,503.541,-0.34412
68.5355,502.341,-0.340347
68.5658,501.186,-0.334311
68.5977,500.036,-0.329352
68.626,499.064,-0.326648
68.6559,498.069,-0.3247
68.69,496.966,-0.322908
68.7242,495.883,-0.321326
68.7609,494.737,-0.31961
68.7955,493.672,-0.318032
68.8249,492.769,-0.316758
68.8605,491.685,-0.315218
68.8958,490.614,-0.313471
68.9282,489.629,-0.311683
68.9612,488.622,-0.309934
68.9927,487.66,-0.308372
69.0236,486.711,-0.306961
69.0533,485.795,-0.305603
69.0828,484.878,-0.304246
69.1079,484.092,-0.302956
69.1334,483.288,-0.301709
69.1644,482.298,-0.300246
69.1889,481.506,-0.299274
69.2149,480.657,-0.298462
69.2397,479.836,-0.297927
69.2642,479.024,-0.297926
69.2878,478.232,-0.298066
69.3108,477.457,-0.297889
69.3338,476.68,-0.297808
69.3586,475.838,-0.297968
69.3806,475.088,-0.298293
69.4021,474.354,-0.298863
69.4233,473.63,-0.299525
69.4379,473.131,-0.299917
69.4581,472.442,-0.300469
69.4773,471.787,-0.300876
69.4983,471.07,-0.301061
69.5149,470.508,-0.30095
69.5328,469.895,-0.300893
69.5506,469.287,-0.30103
69.5681,468.696,-0.300907
